Id,NumberCode,NumberPrefix,Number,LongTitleEn,LongTitleFr,LongTitle,ShortTitleEn,ShortTitleFr,ShortTitle,StatusId,StatusNameEn,StatusNameFr,StatusName,LatestCompletedMajorStageId,LatestCompletedMajorStageNameEn,LatestCompletedMajorStageNameFr,LatestCompletedMajorStageName,LatestCompletedMajorStageNameWithChamberSuffix,IsInSenatePreStudy,LatestCompletedMajorStageChamberOrganizationId,LatestCompletedMajorStageChamberNameEn,LatestCompletedMajorStageChamberNameFr,LatestCompletedMajorStageChamberName,OngoingStageId,OngoingStageNameEn,OngoingStageNameFr,OngoingStageName,LatestCompletedBillStageId,LatestCompletedBillStageNameEn,LatestCompletedBillStageNameFr,LatestCompletedBillStageName,LatestCompletedBillStageChamberOrganizationId,LatestCompletedBillStageChamberNameEn,LatestCompletedBillStageChamberNameFr,LatestCompletedBillStageChamberName,LatestCompletedBillStageDateTime,ParliamentNumber,SessionNumber,BillDocumentTypeId,BillDocumentTypeNameEn,BillDocumentTypeNameFr,BillDocumentTypeName,IsGovernmentBill,OriginatingChamberOrganizationId,OriginatingChamberNameEn,OriginatingChamberNameFr,OriginatingChamberName,IsHouseBill,IsSenateBill,SponsorSenateSystemAffiliationId,SponsorPersonId,SponsorPersonOfficialFirstName,SponsorPersonOfficialLastName,SponsorPersonUsualFirstName,SponsorPersonMiddleName,SponsorPersonName,SponsorPersonShortHonorificEn,SponsorPersonShortHonorificFr,SponsorPersonShortHonorific,SponsorAffiliationTitleEn,SponsorAffiliationTitleFr,SponsorAffiliationTitle,SponsorAffiliationRoleId,SponsorAffiliationRoleNameEn,SponsorAffiliationRoleNameFr,SponsorAffiliationRoleName,SponsorConstituencyId,SponsorConstituencyNameEn,SponsorConstituencyNameFr,SponsorConstituencyName,LatestBillEventEventTypeId,LatestBillEventTypeNameEn,LatestBillEventTypeNameFr,LatestBillEventStageId,LatestBillEventTypeName,LatestBillEventCommitteeDetails,LatestBillEventDateTime,LatestBillEventChamberOrganizationId,LatestBillEventChamberNameEn,LatestBillEventChamberNameFr,LatestBillEventChamberName,LatestBillEventNumberOfAmendments,LatestBillEventAmendmentNoteId,LatestBillEventMeetingNumber,LatestBillEventAdditionalInformationEn,LatestBillEventAdditionalInformationFr,LatestBillEventAdditionalInformation,PassedHouseFirstReadingDateTime,PassedHouseSecondReadingDateTime,PassedHouseThirdReadingDateTime,PassedSenateFirstReadingDateTime,PassedSenateSecondReadingDateTime,PassedSenateThirdReadingDateTime,ReceivedRoyalAssentDateTime,DidReinstateFromPreviousSession,ReinstatedFromBillDocumentId,ReinstatedFromBillNumberCode,DidReinstateInNextSession,ReinstatedAsBillDocumentId,ReinstatedAsBillNumberCode,PassedFirstChamberFirstReading,PassedFirstChamberSecondReading,PassedFirstChamberThirdReading,PassedSecondChamberFirstReading,PassedSecondChamberSecondReading,PassedSecondChamberThirdReading,ReceivedRoyalAssent,ConsideredDuringPreviousSitting,IsProForma,BillFormId,BillFormNameEn,BillFormNameFr,BillFormName,NotesEn,NotesFr,Notes,ShortLegislativeSummaryEn,ShortLegislativeSummaryFr,ShortLegislativeSummary,IsFullLegislativeSummaryAvailable,StatuteYear,StatuteChapter,BillStages,Publications,HouseVoteDetails,SenateVoteDetails,HouseRulingAndStatements,SenateRulingAndStatements,WebReferences,BibliographicNotices,SenatePreStudyCommitteeDetails,SimilarBills,IsDroppedFromSenateOrderPaper,IsSessionOngoing
12112350,S-257,,0,An Act to amend the Canadian Human Rights Act (protecting against discrimination based on political belief),Loi modifiant la Loi canadienne sur les droits de la personne (protection contre la discrimination fondée sur la croyance politique),An Act to amend the Canadian Human Rights Act (protecting against discrimination based on political belief),,,,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2022-11-28T19:00:00-05:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12317496,S-258,,0,An Act to amend the Canada Revenue Agency Act (reporting on unpaid income tax),Loi modifiant la Loi sur l’Agence du revenu du Canada (rapports concernant l’impôt sur le revenu impayé),An Act to amend the Canada Revenue Agency Act (reporting on unpaid income tax),Fairness for All Canadian Taxpayers Act (measuring the tax gap to fight international tax evasion),Loi sur l’équité pour les contribuables canadiens (calcul du manque à gagner fiscal pour lutter contre l’évasion fiscale à l’étranger),Fairness for All Canadian Taxpayers Act (measuring the tax gap to fight international tax evasion),,At consideration in committee in the Senate,À l'examen en comité au Sénat,At consideration in committee in the Senate,60044,Second reading,Deuxième lecture,Second reading,Second reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-03-28T20:00:00-04:00,2023-06-01T17:58:00-04:00,,,False,,,False,,,True,True,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12317532,S-259,,0,An Act to designate the month of March as Hellenic Heritage Month,Loi désignant le mois de mars comme Mois du patrimoine hellénique,An Act to designate the month of March as Hellenic Heritage Month,Hellenic Heritage Month Act,Loi sur le Mois du patrimoine hellénique,Hellenic Heritage Month Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-03-28T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12348502,S-260,,0,An Act respecting National Diffuse Midline Glioma Awareness Day,Loi instituant la Journée nationale de sensibilisation au gliome infiltrant du tronc cérébral,An Act respecting National Diffuse Midline Glioma Awareness Day,National Diffuse Midline Glioma Awareness Day Act,Loi sur la Journée nationale de sensibilisation au gliome infiltrant du tronc cérébral,National Diffuse Midline Glioma Awareness Day Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-04-19T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12411706,S-261,,0,An Act respecting non-disclosure agreements,Loi concernant les accords de non-divulgation,An Act respecting non-disclosure agreements,Can’t Buy Silence Act,Loi contre la rétribution du silence,Can’t Buy Silence Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-05-08T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12411747,S-262,,0,An Act to amend the Citizenship Act (Oath of Citizenship),Loi modifiant la Loi sur la citoyenneté (Serment de citoyenneté),An Act to amend the Citizenship Act (Oath of Citizenship),,,,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-05-08T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12411768,S-263,,0,An Act respecting the National Strategy to Combat Human Trafficking,Loi concernant la Stratégie nationale de lutte contre la traite des personnes,An Act respecting the National Strategy to Combat Human Trafficking,National Strategy to Combat Human Trafficking Act,Loi sur la Stratégie nationale de lutte contre la traite des personnes,National Strategy to Combat Human Trafficking Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-05-08T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12440138,S-264,,0,An Act to establish International Tax Justice and Cooperation Day,Loi instituant la Journée internationale pour la coopération et la justice fiscales,An Act to establish International Tax Justice and Cooperation Day,International Tax Justice and Cooperation Day Act,Loi sur la Journée internationale pour la coopération et la justice fiscales,International Tax Justice and Cooperation Day Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-05-15T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12444416,S-265,,0,"An Act to enact the Federal Ombudsperson for Victims of Crime Act, to amend the Canadian Victims Bill of Rights and to establish a framework for implementing the rights of victims of crime","Loi édictant la Loi sur l’ombudsman fédéral des victimes d’actes criminels, modifiant la Charte canadienne des droits des victimes et établissant un cadre de mise en œuvre des
droits des victimes d’actes criminels","An Act to enact the Federal Ombudsperson for Victims of Crime Act, to amend the Canadian Victims Bill of Rights and to establish a framework for implementing the rights of victims of crime",Federal Ombudsperson for Victims of Crime Act,Loi sur l’ombudsman fédéral des victimes d’actes criminels,Federal Ombudsperson for Victims of Crime Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-05-16T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12500442,S-266,,0,An Act to amend the Criminal Code and the Sex Offender Information Registration Act,Loi modifiant le Code criminel et la Loi sur l'enregistrement de renseignements sur les délinquants sexuels,An Act to amend the Criminal Code and the Sex Offender Information Registration Act,Strengthening Reporting Requirements for Sex Offenders Act (Noah’s Law),Loi renforçant les exigences de comparution pour les délinquants sexuels (Loi de Noah),Strengthening Reporting Requirements for Sex Offenders Act (Noah’s Law),,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-06-05T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12525512,S-267,,0,An Act to amend the Criminal Code (aggravating circumstance — evacuation order or emergency),Loi modifiant le Code criminel (circonstance aggravante — ordre d’évacuation ou situation d’urgence),An Act to amend the Criminal Code (aggravating circumstance — evacuation order or emergency),,,,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-06-12T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12551590,S-268,,0,An Act to amend the Criminal Code and the Indian Act,Loi modifiant le Code criminel et la Loi sur les Indiens,An Act to amend the Criminal Code and the Indian Act,,,,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-06-19T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12551524,S-269,,0,An Act respecting a national framework on advertising for sports betting,Loi concernant un cadre national sur la publicité sur les paris sportifs,An Act respecting a national framework on advertising for sports betting,National Framework on Advertising for Sports Betting Act,Loi sur le cadre national sur la publicité sur les paris sportifs,National Framework on Advertising for Sports Betting Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-06-19T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12555471,S-270,,0,An Act to amend the Health of Animals Act and the Agriculture and Agri-Food Administrative Monetary Penalties Regulations (live horses),Loi modifiant la Loi sur la santé des animaux et le Règlement sur les sanctions administratives pécuniaires en matière d’agriculture et d’agroalimentaire (chevaux vivants),An Act to amend the Health of Animals Act and the Agriculture and Agri-Food Administrative Monetary Penalties Regulations (live horses),Horse Protection Act,Loi sur la protection des chevaux,Horse Protection Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-06-20T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12559041,S-271,,0,An Act to amend the Royal Canadian Mounted Police Act,Loi modifiant la Loi sur la Gendarmerie royale du Canada,An Act to amend the Royal Canadian Mounted Police Act,,,,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-06-21T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12559063,S-272,,0,An Act to amend the Director of Public Prosecutions Act,Loi modifiant la Loi sur le directeur des poursuites pénales,An Act to amend the Director of Public Prosecutions Act,,,,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Public Bill,Projet de loi d'intérêt public du Sénat,Senate Public Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-06-21T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
12344211,S-1001,,0,"An Act to amalgamate The Roman Catholic Episcopal Corporation of Ottawa and The Roman Catholic Episcopal Corporation for the Diocese of Alexandria-Cornwall, in Ontario, Canada","Loi portant fusion de La Corporation Épiscopale Catholique Romaine d’Ottawa et de la Roman Catholic Episcopal Corporation for the Diocese of Alexandria-Cornwall, in Ontario, Canada","An Act to amalgamate The Roman Catholic Episcopal Corporation of Ottawa and The Roman Catholic Episcopal Corporation for the Diocese of Alexandria-Cornwall, in Ontario, Canada",Roman Catholic Episcopal Corporation for the Diocese of Ottawa-Cornwall Act,Loi sur La Corporation épiscopale catholique romaine d’Ottawa-Cornwall,Roman Catholic Episcopal Corporation for the Diocese of Ottawa-Cornwall Act,,At second reading in the Senate,À la deuxième lecture au Sénat,At second reading in the Senate,60043,First reading,Première lecture,First reading,First reading in the Senate,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,Senate Private Bill,Projet de loi d'intérêt privé (Sénat),Senate Private Bill,False,2,,,,False,True,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,,,,2023-04-18T20:00:00-04:00,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
11473439,C-1,,0,An Act respecting the administration of oaths of office,Loi concernant la prestation de serments d'office,An Act respecting the administration of oaths of office,,,,,Introduced as pro forma bill,Présenté en tant que projet de loi pro forma,Introduced as pro forma bill,60043,First reading,Première lecture,First reading,First reading in the House of Commons,False,1,,,,0,,,,0,,,,0,,,,,44,1,0,House Government Bill,Projet de loi émanant du gouvernement (Cdc),House Government Bill,False,1,,,,True,False,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,2021-11-23T09:20:19.547-05:00,,,,,,,False,,,False,,,True,False,False,False,False,False,False,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
11473161,C-2,,0,An Act to provide further support in response to COVID-19,Loi visant à fournir un soutien supplémentaire en réponse à la COVID-19,An Act to provide further support in response to COVID-19,,,,,Royal assent received,Sanction royale reçue,Royal assent received,60046,Royal assent,Sanction royale,Royal assent,Royal assent,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,House Government Bill,Projet de loi émanant du gouvernement (Cdc),House Government Bill,False,1,,,,True,False,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,2021-11-24T10:27:37.33-05:00,2021-12-02T10:15:00-05:00,2021-12-16T10:15:00-05:00,2021-12-16T13:49:00-05:00,2021-12-16T14:03:00-05:00,2021-12-16T15:10:00-05:00,2021-12-17T10:24:00-05:00,False,,,False,,,True,True,True,True,True,True,True,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
11474302,C-3,,0,An Act to amend the Criminal Code and the Canada Labour Code,Loi modifiant le Code criminel et le Code canadien du travail,An Act to amend the Criminal Code and the Canada Labour Code,,,,,Royal assent received,Sanction royale reçue,Royal assent received,60046,Royal assent,Sanction royale,Royal assent,Royal assent,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,House Government Bill,Projet de loi émanant du gouvernement (Cdc),House Government Bill,False,1,,,,True,False,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,2021-11-26T07:21:20.25-05:00,2021-12-09T10:15:00-05:00,2021-12-16T11:26:57-05:00,2021-12-16T15:10:00-05:00,2021-12-17T06:54:00-05:00,2021-12-17T10:00:00-05:00,2021-12-17T10:24:00-05:00,False,,,False,,,True,True,True,True,True,True,True,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
11476884,C-4,,0,An Act to amend the Criminal Code (conversion therapy),Loi modifiant le Code criminel (thérapie de conversion),An Act to amend the Criminal Code (conversion therapy),,,,,Royal assent received,Sanction royale reçue,Royal assent received,60046,Royal assent,Sanction royale,Royal assent,Royal assent,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,House Government Bill,Projet de loi émanant du gouvernement (Cdc),House Government Bill,False,1,,,,True,False,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,2021-11-29T10:16:02.64-05:00,2021-12-01T10:40:48-05:00,2021-12-01T10:55:35-05:00,2021-12-01T19:00:00-05:00,2021-12-07T11:20:00-05:00,2021-12-07T11:25:00-05:00,2021-12-07T19:00:00-05:00,False,,,False,,,True,True,True,True,True,True,True,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
11482450,C-5,,0,An Act to amend the Criminal Code and the Controlled Drugs and Substances Act,Loi modifiant le Code criminel et la Loi réglementant certaines drogues et autres substances,An Act to amend the Criminal Code and the Controlled Drugs and Substances Act,,,,,Royal assent received,Sanction royale reçue,Royal assent received,60046,Royal assent,Sanction royale,Royal assent,Royal assent,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,House Government Bill,Projet de loi émanant du gouvernement (Cdc),House Government Bill,False,1,,,,True,False,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,2021-12-07T05:07:22.173-05:00,2022-03-31T11:15:00-04:00,2022-06-15T12:15:13-04:00,2022-06-16T10:30:00-04:00,2022-06-22T18:45:00-04:00,2022-11-17T14:25:00-05:00,2022-11-17T15:00:00-05:00,False,,,False,,,True,True,True,True,True,True,True,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
11488565,C-6,,0,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022",Loi portant octroi à Sa Majesté de crédits pour l'administration publique fédérale pendant l'exercice se terminant le 31 mars 2022,"An Act for granting to Her Majesty certain sums of money for the federal public administration for the fiscal year ending March 31, 2022","Appropriation Act No. 4, 2021-22",Loi de crédits no 4 pour 2021-2022,"Appropriation Act No. 4, 2021-22",,Royal assent received,Sanction royale reçue,Royal assent received,60046,Royal assent,Sanction royale,Royal assent,Royal assent,False,2,,,,0,,,,0,,,,0,,,,,44,1,0,House Government Bill,Projet de loi émanant du gouvernement (Cdc),House Government Bill,False,1,,,,True,False,,,,,,, ,,,,,,,,,,,,,,,0,,,,,,0001-01-01T00:00:00,0,,,,0,0,,,,,2021-12-09T14:16:24-05:00,2021-12-09T14:30:00-05:00,2021-12-09T15:15:00-05:00,2021-12-08T19:00:00-05:00,2021-12-14T10:05:00-05:00,2021-12-15T10:05:00-05:00,2021-12-17T10:24:00-05:00,False,,,False,,,True,True,True,True,True,True,True,False,False,0,,,,,,,,,,False,,,"{'BillId': 0, 'HouseBillStages': [], 'SenateBillStages': [], 'RoyalAssent': [], 'HouseAdditionalInformation': [], 'SenateAdditionalInformation': [], 'InterChamberMessages': []}",,,,,,,,,,False,True
